readFileIntoArray: C:\Users\Tango\Desktop\Projects\DS2_P2\scala\scalation\data\forestfires_cleaned.csv
load: read 99 data rows so far ...
load: read 199 data rows so far ...
load: read 299 data rows so far ...
load: read 399 data rows so far ...
load: read 499 data rows so far ...
load: read in an 517-by-13 matrix from forestfires_cleaned.csv
ox_fname = Array(intercept, X, Y, month, day, FFMC, DMC, DC, ISI, temp, RH, wind, rain)
------------------------------------------
| NeuralNet_3L for ForestFires with reLU |
------------------------------------------
 scaled: x = 
MatrixD(1.00000,	1.00734,	0.569309,	-1.96654,	0.357375,	-0.805180,	-1.32205,	-1.82871,	-0.860113,	-1.84086,	0.411326,	1.49716,	-0.0731974,
 	1.00000,	1.87172,	3.82160,	-0.209062,	1.32219,	-0.0986721,	-0.660026,	-0.776970,	-0.399533,	1.01795,	-0.936922,	-1.01448,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	-0.209062,	0.839784,	-0.0986721,	-0.931704,	-0.499222,	-0.618857,	0.983503,	-0.0789461,	-1.23774,	-0.0731974,
 	1.00000,	0.142950,	-0.243765,	0.669677,	0.357375,	0.662182,	-0.402401,	0.581941,	1.50858,	0.208526,	0.166190,	0.492505,	-0.0731974,
 	1.00000,	-1.58582,	0.569309,	0.669677,	0.839784,	0.499142,	0.539103,	0.699249,	-0.202142,	1.84459,	-1.05949,	-0.735411,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	0.230308,	1.32219,	0.752760,	-0.0401636,	0.399732,	1.74984,	-0.428677,	0.166190,	-1.51681,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	0.669677,	0.839784,	0.499142,	0.539103,	0.699249,	-0.202142,	1.67237,	-1.05949,	-1.01448,	-0.0731974,
 	1.00000,	-1.15363,	-1.86991,	0.230308,	-0.607444,	0.263639,	0.00511597,	0.427950,	0.126843,	-0.0842431,	0.0436219,	-0.233082,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	0.230308,	-0.607444,	0.263639,	0.00511597,	0.427950,	0.126843,	0.277413,	-0.569218,	-0.00982420,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	0.669677,	0.357375,	0.317986,	0.109727,	0.483984,	0.697084,	0.0190871,	-0.630502,	0.994835,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	-1.96654,	-1.57226,	-0.0986721,	-1.11126,	-1.85975,	-0.618857,	-0.480342,	-0.936922,	-0.512154,	-0.0731974,
 	1.00000,	0.575144,	-0.243765,	0.230308,	-0.125035,	0.825222,	0.325196,	0.124402,	0.302301,	0.242969,	-0.201514,	-0.00982420,	-0.0731974,
 	1.00000,	0.575144,	-1.05684,	-1.96654,	0.839784,	-0.00809419,	-0.948879,	-1.80412,	-0.267939,	-0.635338,	-0.814354,	2.50182,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.669677,	0.839784,	0.336102,	0.159691,	0.509783,	-0.0924807,	-0.187573,	0.717746,	-1.23774,	-0.0731974,
 	1.00000,	1.43953,	0.569309,	0.669677,	1.32219,	-0.171134,	-0.325894,	0.630719,	-0.925910,	-0.187573,	1.39187,	-1.01448,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-1.96654,	-0.125035,	-1.04068,	-1.44695,	-1.98713,	-1.32069,	-2.34029,	1.57572,	0.269248,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	0.230308,	-0.607444,	0.263639,	0.00511597,	0.427950,	0.126843,	-0.394234,	0.166190,	-1.74007,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	0.230308,	-0.607444,	0.970147,	0.253373,	0.0909433,	1.64017,	0.776842,	-0.691786,	0.269248,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-1.96654,	0.357375,	0.100599,	-0.976983,	-1.81460,	0.762881,	-0.738668,	-1.12077,	3.00415,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	-0.125035,	0.825222,	0.325196,	0.124402,	0.302301,	0.311856,	0.0436219,	-1.01448,	-0.0731974,
 	1.00000,	0.142950,	-0.243765,	0.669677,	-0.607444,	0.408564,	0.350178,	0.611369,	0.0391134,	0.518517,	-0.569218,	-1.23774,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	-0.607444,	-0.913873,	-0.319648,	0.248563,	-0.531127,	-0.256460,	0.350042,	-0.00982420,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	0.230308,	1.32219,	0.136830,	0.492262,	0.215507,	0.346166,	0.208526,	-0.324082,	0.771577,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	0.669677,	-1.57226,	0.0462525,	0.244005,	0.558560,	-0.443398,	-0.204795,	-0.324082,	-1.01448,	-0.0731974,
 	1.00000,	-1.58582,	-0.243765,	0.230308,	0.839784,	-0.0805565,	-0.218159,	0.307418,	-0.0266836,	-0.807555,	0.533894,	-1.23774,	-0.0731974,
 	1.00000,	-1.58582,	-0.243765,	0.230308,	0.839784,	-0.0805565,	-0.218159,	0.307418,	-0.0266836,	0.242969,	-0.324082,	0.492505,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-1.52717,	-0.125035,	-1.65661,	-1.58904,	-1.98632,	-1.38649,	-2.25418,	0.595178,	0.994835,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	0.230308,	1.32219,	-0.0805565,	-0.176002,	0.335636,	-0.596924,	0.0535305,	-0.0176621,	-0.735411,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	0.669677,	-0.607444,	-0.0986721,	-0.436751,	0.756895,	-0.618857,	-0.101465,	0.0436219,	-1.01448,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	-1.08985,	-0.334175,	0.568769,	0.268315,	-0.00475130,	-0.773111,	1.33059,	0.771577,	-0.0731974,
 	1.00000,	-1.58582,	-1.05684,	0.669677,	1.32219,	0.317986,	0.206532,	0.535180,	-0.114413,	0.862951,	-0.753070,	1.49716,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	1.10905,	-1.57226,	-1.04068,	-1.21899,	0.468665,	-1.32069,	0.0363088,	-0.753070,	-0.00982420,	-0.0731974,
 	1.00000,	0.142950,	-0.243765,	-2.40591,	1.32219,	-0.696486,	-1.48755,	-2.01414,	-1.12330,	-1.11755,	0.533894,	-1.01448,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	1.10905,	-1.57226,	0.191177,	-0.973861,	0.597260,	0.455828,	-0.359790,	0.0436219,	0.269248,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	0.357375,	0.589720,	0.387651,	0.156248,	1.33312,	0.329078,	-0.630502,	0.492505,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	0.669677,	-1.08985,	0.0643681,	0.290846,	0.583151,	-0.443398,	-0.222017,	0.104906,	-0.512154,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	-1.96654,	1.32219,	-0.243597,	-0.930142,	-1.79686,	0.126843,	-1.27254,	-0.324082,	0.994835,	-0.0731974,
 	1.00000,	-1.58582,	0.569309,	0.669677,	-1.57226,	0.0462525,	0.244005,	0.558560,	-0.443398,	0.363521,	-0.140230,	-1.01448,	-0.0731974,
 	1.00000,	0.575144,	-0.243765,	-1.96654,	0.839784,	0.0281370,	-1.07691,	-1.84846,	-0.246007,	-0.962550,	-0.140230,	-1.74007,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	-1.96654,	1.32219,	0.0100214,	-1.04412,	-1.83636,	-0.772383,	-1.27254,	0.962882,	-0.00982420,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-1.96654,	0.357375,	0.100599,	-0.976983,	-1.81460,	0.762881,	-1.23810,	-0.691786,	-0.00982420,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	0.230308,	-0.125035,	0.825222,	0.325196,	0.124402,	0.302301,	0.914616,	-0.998206,	-0.735411,	-0.0731974,
 	1.00000,	-1.15363,	-1.86991,	0.230308,	-1.08985,	0.752760,	-0.0401636,	0.399732,	1.74984,	0.983503,	-1.36591,	0.269248,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	0.669677,	-0.607444,	0.408564,	0.350178,	0.611369,	0.0391134,	0.931838,	-1.18206,	-0.00982420,	-0.0731974,
 	1.00000,	-1.15363,	-1.86991,	0.230308,	-1.08985,	0.752760,	-0.0401636,	0.399732,	1.74984,	0.983503,	-1.36591,	0.269248,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	0.230308,	0.357375,	0.589720,	0.387651,	0.156248,	1.33312,	0.794064,	-0.507934,	0.771577,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-1.52717,	-0.125035,	-1.65661,	-1.58904,	-1.98632,	-1.38649,	-2.25418,	0.595178,	0.994835,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	0.669677,	-0.125035,	0.408564,	0.407948,	0.638781,	0.0391134,	0.449630,	-1.79490,	-1.74007,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.669677,	-1.08985,	0.0643681,	0.290846,	0.583151,	-0.443398,	-0.859220,	0.901598,	1.27391,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	0.669677,	-1.57226,	-4.91742,	-0.625676,	0.473099,	-1.80320,	0.639069,	-0.385366,	-0.233082,	-0.0731974,
 	1.00000,	-1.58582,	0.569309,	0.669677,	-1.08985,	0.0643681,	0.290846,	0.583151,	-0.443398,	0.466851,	-0.691786,	-1.01448,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-1.96654,	1.32219,	-0.0986721,	-1.14405,	-1.87144,	-0.399533,	-1.11755,	0.595178,	-0.233082,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	-2.40591,	1.32219,	-1.22184,	-1.59528,	-2.07945,	-1.51808,	-1.73753,	1.45315,	-1.01448,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	1.10905,	-0.607444,	0.136830,	-1.13937,	0.507364,	-0.838180,	0.225748,	-0.446650,	-0.735411,	-0.0731974,
 	1.00000,	0.142950,	1.38238,	-1.96654,	0.839784,	-0.00809419,	-0.948879,	-1.80412,	-0.267939,	-0.652559,	1.20802,	-0.00982420,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	0.669677,	-0.125035,	0.408564,	0.407948,	0.638781,	0.0391134,	0.552960,	-0.630502,	-1.23774,	-0.0731974,
 	1.00000,	-1.15363,	-1.86991,	0.230308,	0.839784,	0.517258,	0.445421,	0.186482,	2.47360,	0.690734,	-0.814354,	1.77624,	-0.0731974,
 	1.00000,	1.00734,	0.569309,	0.669677,	-1.08985,	0.0643681,	0.290846,	0.583151,	-0.443398,	0.311856,	-0.446650,	-1.01448,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	0.669677,	0.357375,	0.317986,	0.109727,	0.483984,	0.697084,	0.122417,	-0.691786,	1.27391,	-0.0731974,
 	1.00000,	1.43953,	-1.05684,	0.669677,	-0.125035,	0.553489,	-0.467978,	0.553320,	1.94723,	0.742399,	-1.12077,	0.492505,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	1.10905,	0.839784,	-0.00809419,	-1.04881,	0.560173,	-0.509195,	-0.0842431,	-1.18206,	-0.512154,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	0.230308,	0.839784,	0.517258,	0.445421,	0.186482,	2.47360,	-2.37473,	3.16911,	0.994835,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	0.669677,	0.357375,	0.662182,	-0.402401,	0.581941,	1.50858,	0.208526,	0.166190,	0.492505,	-0.0731974,
 	1.00000,	1.00734,	-1.05684,	-1.96654,	-1.57226,	-0.551562,	-0.916090,	-1.79041,	-0.882045,	-1.35865,	0.104906,	0.994835,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	-1.96654,	0.839784,	0.191177,	-1.17215,	-1.88313,	-0.267939,	-0.325347,	-1.05949,	0.492505,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	-1.96654,	0.839784,	0.191177,	-1.17215,	-1.88313,	-0.267939,	-0.325347,	-1.05949,	0.492505,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	0.669677,	1.32219,	0.317986,	0.206532,	0.535180,	-0.114413,	-0.342569,	0.962882,	-1.51681,	-0.0731974,
 	1.00000,	-1.58582,	-1.05684,	0.669677,	-1.57226,	-0.370406,	-0.297789,	0.652890,	-0.421466,	-1.11755,	1.75957,	1.27391,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	0.669677,	-0.607444,	0.408564,	0.350178,	0.611369,	0.0391134,	0.0879739,	-1.54976,	-1.51681,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-1.96654,	-1.57226,	-0.0986721,	-1.11126,	-1.85975,	-0.618857,	-0.635338,	-1.05949,	-0.512154,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	1.32219,	-0.0805565,	-0.176002,	0.335636,	-0.596924,	-0.463121,	0.901598,	-0.512154,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.669677,	0.357375,	0.481026,	0.473526,	0.669015,	1.06993,	-0.0497997,	0.288758,	-0.233082,	-0.0731974,
 	1.00000,	-0.289244,	-1.05684,	-1.96654,	-1.57226,	-0.551562,	-0.916090,	-1.79041,	-0.882045,	-1.35865,	0.104906,	0.994835,	-0.0731974,
 	1.00000,	-1.15363,	-1.86991,	-0.209062,	0.357375,	-0.424752,	0.615610,	-0.959583,	-0.487263,	-0.945328,	2.12728,	-0.233082,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	0.669677,	-0.607444,	-0.0986721,	-0.436751,	0.756895,	-0.618857,	-0.600894,	0.779030,	0.269248,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	0.669677,	1.32219,	0.517258,	0.599996,	0.728273,	-0.202142,	0.690734,	-0.324082,	0.492505,	-0.0731974,
 	1.00000,	1.00734,	0.569309,	1.10905,	-1.57226,	0.191177,	-0.973861,	0.597260,	0.455828,	-0.480342,	-0.0176621,	-0.00982420,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	0.839784,	0.281755,	-0.453926,	-0.270654,	0.631287,	0.208526,	-0.630502,	0.269248,	-0.0731974,
 	1.00000,	-0.289244,	1.38238,	0.669677,	1.32219,	0.517258,	0.599996,	0.728273,	-0.202142,	1.62071,	-1.12077,	-0.512154,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	0.839784,	0.281755,	-0.453926,	-0.270654,	0.631287,	-0.428677,	-0.0789461,	-0.00982420,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	0.669677,	-0.607444,	0.408564,	0.350178,	0.611369,	0.0391134,	1.29349,	-1.42719,	0.269248,	-0.0731974,
 	1.00000,	-1.58582,	0.569309,	0.669677,	1.32219,	0.517258,	0.599996,	0.728273,	-0.202142,	1.53460,	-1.05949,	-0.512154,	-0.0731974,
 	1.00000,	0.575144,	-0.243765,	0.669677,	-1.08985,	0.0643681,	0.290846,	0.583151,	-0.443398,	-0.0325780,	-0.0789461,	-0.735411,	-0.0731974,
 	1.00000,	1.87172,	-0.243765,	0.669677,	-1.08985,	-1.13126,	-0.585080,	0.499705,	-1.27683,	0.931838,	-0.507934,	-0.512154,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	0.669677,	0.839784,	0.336102,	0.159691,	0.509783,	-0.0924807,	-0.204795,	-1.18206,	-0.512154,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	1.32219,	0.136830,	0.492262,	0.215507,	0.346166,	0.122417,	-0.201514,	0.994835,	-0.0731974,
 	1.00000,	-1.15363,	-1.86991,	0.669677,	0.839784,	0.336102,	0.159691,	0.509783,	-0.0924807,	-0.118687,	0.104906,	-1.23774,	-0.0731974,
 	1.00000,	-1.58582,	-1.86991,	0.669677,	-1.08985,	0.0643681,	0.290846,	0.583151,	-0.443398,	-0.0153563,	-0.262798,	-1.01448,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	0.669677,	0.839784,	0.336102,	0.159691,	0.509783,	-0.0924807,	1.06961,	-1.05949,	-0.00982420,	-0.0731974,
 	1.00000,	1.00734,	0.569309,	-1.52717,	1.32219,	-1.58415,	-1.68428,	-2.17700,	-1.21103,	-0.945328,	1.88214,	-1.23774,	-0.0731974,
 	1.00000,	0.575144,	-1.05684,	-1.52717,	-0.607444,	-0.479099,	-1.46257,	-2.03349,	-1.14523,	-0.635338,	0.411326,	-0.735411,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	-1.52717,	0.357375,	-1.38488,	-1.36732,	-1.86499,	-1.47422,	-0.377012,	-1.48848,	-0.512154,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	0.230308,	1.32219,	0.644067,	0.178428,	0.169148,	0.850610,	-0.600894,	1.33059,	-0.00982420,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	0.230308,	1.32219,	0.209293,	1.00283,	0.615803,	1.04800,	0.518517,	1.75957,	1.99949,	3.30565,
 	1.00000,	-1.15363,	-0.243765,	0.230308,	1.32219,	0.209293,	1.00283,	0.615803,	1.04800,	0.604625,	0.595178,	1.99949,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	1.32219,	0.209293,	1.00283,	0.615803,	1.04800,	1.36238,	-0.385366,	1.27391,	-0.0731974,
 	1.00000,	0.142950,	-0.243765,	0.230308,	1.32219,	0.209293,	1.00283,	0.615803,	1.04800,	1.17294,	-0.324082,	0.771577,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	0.230308,	-0.607444,	0.281755,	-0.300912,	-0.178743,	0.126843,	0.311856,	1.57572,	-1.01448,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	-0.607444,	0.444795,	0.724906,	0.478743,	0.982204,	1.68959,	-0.998206,	-0.735411,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	-0.607444,	0.444795,	0.724906,	0.478743,	0.982204,	0.484073,	-0.262798,	-2.01914,	-0.0731974,
 	1.00000,	1.43953,	0.569309,	0.230308,	-0.607444,	0.444795,	0.724906,	0.478743,	0.982204,	1.36238,	-1.18206,	-0.512154,	-0.0731974,
 	1.00000,	1.43953,	0.569309,	0.230308,	-0.607444,	0.444795,	0.724906,	0.478743,	0.982204,	0.880172,	-0.507934,	-0.512154,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	0.230308,	-0.607444,	0.444795,	0.724906,	0.478743,	0.982204,	0.552960,	-0.446650,	-0.233082,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	0.230308,	-0.125035,	0.227408,	-0.0261114,	0.0707874,	-0.224075,	0.432408,	-0.385366,	-0.735411,	-0.0731974,
 	1.00000,	0.575144,	-1.05684,	0.230308,	-0.125035,	0.173062,	0.425123,	0.297340,	-0.596924,	0.00186541,	-0.201514,	-0.512154,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	0.230308,	-0.125035,	-0.569677,	-0.528871,	0.592019,	-0.882045,	0.587403,	0.104906,	-0.00982420,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	0.839784,	0.644067,	0.0987979,	0.133674,	0.433895,	0.862951,	-0.201514,	-1.01448,	-0.0731974,
 	1.00000,	-0.289244,	-1.05684,	0.230308,	0.839784,	0.644067,	0.0987979,	0.133674,	0.433895,	0.432408,	-0.0176621,	-0.735411,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	0.839784,	0.209293,	0.937251,	0.581941,	1.02607,	0.294634,	0.901598,	-1.74007,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	0.230308,	0.839784,	0.209293,	0.937251,	0.581941,	1.02607,	0.828507,	-0.262798,	-1.23774,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	0.230308,	-1.57226,	0.535373,	-0.202546,	-0.0239454,	1.17960,	1.62071,	-0.753070,	-0.00982420,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	0.357375,	0.173062,	0.0238524,	0.101021,	-0.0266836,	-1.32421,	2.43370,	1.99949,	-0.0731974,
 	1.00000,	-1.15363,	-0.243765,	0.230308,	0.357375,	0.173062,	0.0238524,	0.101021,	-0.0266836,	0.432408,	-0.140230,	-0.512154,	-0.0731974,
 	1.00000,	0.575144,	-1.05684,	0.230308,	0.357375,	0.0824837,	0.471964,	0.327171,	-0.421466,	0.0707522,	-0.324082,	-0.233082,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	0.230308,	0.357375,	0.662182,	0.885726,	0.550095,	0.872542,	0.501295,	0.533894,	-0.512154,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	0.230308,	-1.08985,	0.553489,	-0.135407,	0.00951343,	1.22346,	0.552960,	0.595178,	1.99949,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	0.230308,	-1.08985,	0.662182,	0.325196,	0.238485,	2.99998,	0.0879739,	0.656462,	-0.00982420,	-0.0731974,
 	1.00000,	-1.15363,	-1.86991,	0.230308,	-1.08985,	0.263639,	0.651521,	0.444478,	1.15766,	0.828507,	-1.24334,	-0.512154,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	0.230308,	-1.08985,	0.263639,	0.651521,	0.444478,	1.15766,	0.363521,	-0.753070,	-0.512154,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	0.230308,	-1.08985,	0.263639,	0.651521,	0.444478,	1.15766,	0.0363088,	0.533894,	-0.735411,	-0.0731974,
 	1.00000,	-1.15363,	-1.86991,	0.230308,	-1.08985,	0.263639,	0.651521,	0.444478,	1.15766,	0.501295,	0.717746,	-0.512154,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	0.230308,	-1.08985,	0.263639,	0.651521,	0.444478,	1.15766,	0.208526,	0.840314,	0.269248,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	0.230308,	-1.08985,	0.263639,	0.651521,	0.444478,	1.15766,	0.225748,	0.166190,	-0.00982420,	-0.0731974,
 	1.00000,	-0.289244,	1.38238,	1.98778,	1.32219,	-1.13126,	-1.30643,	-0.783823,	-0.487263,	-2.42640,	0.779030,	2.50182,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	1.98778,	-0.607444,	-1.20372,	-1.29706,	-0.779389,	-0.816248,	-2.37473,	1.02417,	2.22275,	-0.0731974,
 	1.00000,	-0.289244,	1.38238,	1.98778,	-0.125035,	-1.09503,	-1.31892,	-0.789870,	-1.54002,	-2.37473,	1.02417,	0.492505,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	1.98778,	-1.57226,	-0.950104,	-1.33454,	-0.799142,	-1.40842,	-2.46084,	-1.42719,	2.50182,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	1.98778,	-1.57226,	-0.950104,	-1.33454,	-0.799142,	-1.40842,	-2.46084,	-1.42719,	2.50182,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	1.98778,	-1.57226,	-0.950104,	-1.33454,	-0.799142,	-1.40842,	-2.46084,	-1.42719,	2.50182,	-0.0731974,
 	1.00000,	-0.289244,	-0.243765,	1.98778,	-1.57226,	-0.950104,	-1.33454,	-0.799142,	-1.40842,	-2.46084,	-1.42719,	2.50182,	-0.0731974,
 	1.00000,	-0.289244,	1.38238,	1.98778,	0.357375,	-1.07691,	-1.31424,	-0.787451,	-1.07944,	-2.87416,	0.901598,	0.492505,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	1.98778,	-1.08985,	-0.950104,	-1.33454,	-0.799142,	-1.40842,	-2.37473,	-1.24334,	2.50182,	-0.0731974,
 	1.00000,	0.575144,	-1.05684,	-2.40591,	1.32219,	-1.04068,	-1.30175,	-0.783823,	-1.23296,	-2.52973,	0.411326,	-0.00982420,	-0.0731974,
 	1.00000,	-0.721437,	-0.243765,	-2.40591,	-0.607444,	-0.678371,	-1.62807,	-2.13346,	-1.27683,	-1.73753,	-0.569218,	-0.512154,	-0.0731974,
 	1.00000,	0.142950,	-0.243765,	-2.40591,	0.357375,	-0.986335,	-1.65462,	-2.14515,	-0.596924,	-1.96141,	0.104906,	2.22275,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	-0.209062,	1.32219,	0.589720,	0.918515,	-0.548805,	0.719016,	0.776842,	-0.262798,	1.27391,	-0.0731974,
 	1.00000,	1.00734,	1.38238,	-0.209062,	-0.607444,	0.100599,	1.12774,	-0.444398,	0.762881,	-1.08310,	2.80140,	1.99949,	0.602572,
 	1.00000,	1.00734,	-0.243765,	-0.209062,	0.839784,	0.173062,	-0.104180,	-0.294438,	-0.00475130,	0.552960,	0.288758,	-0.735411,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	-0.209062,	0.839784,	0.173062,	-0.104180,	-0.294438,	-0.00475130,	0.914616,	-0.753070,	-1.23774,	-0.0731974,
 	1.00000,	1.00734,	-0.243765,	-0.209062,	0.839784,	0.173062,	-0.104180,	-0.294438,	-0.00475130,	0.931838,	-0.875638,	-1.23774,	-0.0731974,
 	1.00000,	-1.15363,	0.569309,	-0.209062,	0.839784,	0.173062,	-0.104180,	-0.294438,	-0.00475130,	-0.0325780,	0.533894,	-1.23774,	-0.0731974,
 	1.00000,	1.87172,	-0.243765,	-0.209062,	0.839784,	0.173062,	-0.104180,	-0.294438,	-0.00475130,	1.10405,	-0.324082,	-1.74007,	-0.0731974,
 	1.00000,	-0.289244,	0.569309,	-0.209062,	0.357375,	0.173062,	-0.166634,	-0.329106,	-0.596924,	0.690734,	-0.262798,	-1.51681,	-0.0731974,
 	1.00000,	1.00734,	1.38238,	-0.209062,	-1.08985,	0.444795,	1.08558,	-0.472213,	0.433895,	1.37960,	-0.998206,	0.771577,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	-0.209062,	-1.08985,	0.299871,	-0.344630,	-0.431498,	-0.114413,	-0.308125,	1.39187,	-0.233082,	-0.0731974,
 	1.00000,	1.00734,	0.569309,	-0.648431,	1.32219,	0.444795,	1.08558,	-0.472213,	0.433895,	0.570182,	0.227474,	-1.51681,	-0.0731974,
 	1.00000,	0.575144,	-0.243765,	-0.648431,	1.32219,	-0.0443254,	-0.333700,	-1.03658,	-0.574992,	-0.790333,	0.104906,	-1.23774,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	-0.648431,	1.32219,	-0.0443254,	-0.333700,	-1.03658,	-0.574992,	-0.600894,	0.0436219,	-1.01448,	-0.0731974,
 	1.00000,	1.43953,	1.38238,	-0.648431,	-0.607444,	0.100599,	0.576576,	-0.688284,	0.806745,	0.122417,	-0.0789461,	0.492505,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-0.648431,	0.839784,	-6.74709,	-0.622553,	-1.26636,	-1.89093,	-1.42754,	2.80140,	-0.735411,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-0.648431,	-1.57226,	-0.0443254,	-0.274369,	-1.00715,	-0.333736,	0.311856,	-1.18206,	0.492505,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-0.648431,	-1.57226,	-0.0443254,	-0.274369,	-1.00715,	-0.333736,	0.0363088,	-0.324082,	0.771577,	-0.0731974,
 	1.00000,	-0.721437,	1.38238,	-0.648431,	0.357375,	0.0824837,	-0.261878,	-1.27321,	-0.421466,	0.0535305,	-0.385366,	0.269248,	-0.0731974,
 	1.00000,	-0.721437,	1.38238,	-0.648431,	0.357375,	0.0824837,	-0.261878,	-1.27321,	-0.421466,	0.0535305,	-0.385366,	0.269248,	-0.0731974,
 	1.00000,	0.575144,	0.569309,	-1.08780,	0.839784,	-1.00445,	-1.29394,	-1.75010,	-1.21103,	-1.30698,	3.04654,	0.492505,	-0.0731974,
 	1.00000,	-1.58582,	-0.243765,	0.669677,	1.32219,	-0.189250,	-0.418014,	0.670627,	-0.728518,	0.0190871,	0.472610,	-1.01448,	-0.0731974,
